Soil Type,Nitrogen,Phosphorus,Potassium,Soil Moisture,Humidity,Temparature,Crop Type,Fertilizer Name
Red,100,55,60,60,100,35,Rice,50:26:26 NPK
Red,115,55,60,60,100,35,Rice,50:26:26 NPK
Red,120,55,60,60,100,35,Rice,50:26:26 NPK
Red,80,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,805,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,90,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,95,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,100,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,105,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,100,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,115,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,120,60,40,60.5,13,25,Rice,50:26:26 NPK
Red,80,40,50,70,14,30,Rice,Urea
Red,805,40,50,70,14,30,Rice,Urea
Red,90,40,50,70,14,30,Rice,Urea
Red,95,40,50,70,14,30,Rice,Urea
Red,100,40,50,70,14,30,Rice,Urea
Red,105,40,50,70,14,30,Rice,Urea
Red,100,40,50,70,14,30,Rice,Urea
Red,115,40,50,70,14,30,Rice,Urea
Red,120,40,50,70,14,30,Rice,Urea
Red,80,45,55,70.5,15,35,Rice,Urea
Red,805,45,55,70.5,15,35,Rice,Urea
Red,90,45,55,70.5,15,35,Rice,Urea
Red,95,45,55,70.5,15,35,Rice,Urea
Red,100,45,55,70.5,15,35,Rice,Urea
Red,105,45,55,70.5,15,35,Rice,Urea
Red,100,45,55,70.5,15,35,Rice,Urea
Red,115,45,55,70.5,15,35,Rice,Urea
Red,120,45,55,70.5,15,35,Rice,Urea
Red,80,50,60,60,100,25,Rice,Urea
Red,805,50,60,60,100,25,Rice,Urea
Red,90,50,60,60,100,25,Rice,Urea
Red,95,50,60,60,100,25,Rice,Urea
Red,100,50,60,60,100,25,Rice,Urea
Red,105,50,60,60,100,25,Rice,Urea
Red,100,50,60,60,100,25,Rice,Urea
Red,115,50,60,60,100,25,Rice,Urea
Red,120,50,60,60,100,25,Rice,Urea
Red,80,55,40,60.5,100,30,Rice,Urea
Red,805,55,40,60.5,100,30,Rice,Urea
Red,90,55,40,60.5,100,30,Rice,Urea
Red,95,55,40,60.5,100,30,Rice,Urea
Red,100,55,40,60.5,100,30,Rice,Urea
Red,105,55,40,60.5,100,30,Rice,Urea
Red,100,55,40,60.5,100,30,Rice,Urea
Red,115,55,40,60.5,100,30,Rice,Urea
Red,120,55,40,60.5,100,30,Rice,Urea
Red,80,60,45,70,100,35,Rice,Urea
Red,805,60,45,70,100,35,Rice,Urea
Red,90,60,45,70,100,35,Rice,Urea
Red,95,60,45,70,100,35,Rice,Urea
Red,100,60,45,70,100,35,Rice,Urea
Red,105,60,45,70,100,35,Rice,Urea
Red,100,60,45,70,100,35,Rice,Urea
Red,115,60,45,70,100,35,Rice,Urea
Red,120,60,45,70,100,35,Rice,Urea
Red,80,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,805,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,90,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,95,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,100,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,105,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,100,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,115,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,120,40,55,70.5,13,25,Rice,50:26:26 NPK
Red,80,45,60,60,14,30,Rice,50:26:26 NPK
Red,805,45,60,60,14,30,Rice,50:26:26 NPK
Red,90,45,60,60,14,30,Rice,50:26:26 NPK
Red,95,45,60,60,14,30,Rice,50:26:26 NPK
Red,100,45,60,60,14,30,Rice,50:26:26 NPK
Red,105,45,60,60,14,30,Rice,50:26:26 NPK
Red,100,45,60,60,14,30,Rice,50:26:26 NPK
Red,115,45,60,60,14,30,Rice,50:26:26 NPK
Red,120,45,60,60,14,30,Rice,50:26:26 NPK
Red,80,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,805,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,90,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,95,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,100,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,105,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,100,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,115,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,120,50,40,60.5,15,35,Rice,50:26:26 NPK
Red,80,55,45,70,100,25,Rice,50:26:26 NPK
Red,805,55,45,70,100,25,Rice,50:26:26 NPK
Red,90,55,45,70,100,25,Rice,50:26:26 NPK
Red,95,55,45,70,100,25,Rice,50:26:26 NPK
Red,100,55,45,70,100,25,Rice,50:26:26 NPK
Red,105,55,45,70,100,25,Rice,50:26:26 NPK
Red,100,55,45,70,100,25,Rice,50:26:26 NPK
Red,115,55,45,70,100,25,Rice,50:26:26 NPK
Red,120,55,45,70,100,25,Rice,50:26:26 NPK
Red,80,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,805,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,90,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,95,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,100,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,105,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,100,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,115,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,120,60,50,70.5,100,30,Rice,50:26:26 NPK
Red,80,40,60,60,100,35,Rice,Urea
Red,805,40,60,60,100,35,Rice,Urea
Red,90,40,60,60,100,35,Rice,Urea
Red,95,40,60,60,100,35,Rice,Urea
Red,100,40,60,60,100,35,Rice,Urea
Red,105,40,60,60,100,35,Rice,Urea
Red,100,40,60,60,100,35,Rice,Urea
Red,115,40,60,60,100,35,Rice,Urea
Red,120,40,60,60,100,35,Rice,Urea
Red,80,45,40,60.5,13,25,Rice,Urea
Red,805,45,40,60.5,13,25,Rice,Urea
Red,90,45,40,60.5,13,25,Rice,Urea
Red,95,45,40,60.5,13,25,Rice,Urea
Red,100,45,40,60.5,13,25,Rice,Urea
Red,105,45,40,60.5,13,25,Rice,Urea
Red,100,45,40,60.5,13,25,Rice,Urea
Red,115,45,40,60.5,13,25,Rice,Urea
Red,120,45,40,60.5,13,25,Rice,Urea
Red,80,50,45,70,14,30,Rice,Urea
Red,805,50,45,70,14,30,Rice,Urea
Red,90,50,45,70,14,30,Rice,Urea
Red,95,50,45,70,14,30,Rice,Urea
Red,100,50,45,70,14,30,Rice,Urea
Red,105,50,45,70,14,30,Rice,Urea
Red,100,50,45,70,14,30,Rice,Urea
Red,115,50,45,70,14,30,Rice,Urea
Red,120,50,45,70,14,30,Rice,Urea
Red,80,55,50,70.5,15,35,Rice,Urea
Red,805,55,50,70.5,15,35,Rice,Urea
Red,90,55,50,70.5,15,35,Rice,Urea
Red,95,55,50,70.5,15,35,Rice,Urea
Red,100,55,50,70.5,15,35,Rice,Urea
Red,105,55,50,70.5,15,35,Rice,Urea
Red,100,55,50,70.5,15,35,Rice,Urea
Red,115,55,50,70.5,15,35,Rice,Urea
Red,120,55,50,70.5,15,35,Rice,Urea
Red,80,60,55,60,100,20,Rice,Urea
Red,805,60,55,60,100,20,Rice,Urea
Red,90,60,55,60,100,20,Rice,Urea
Red,95,60,55,60,100,20,Rice,Urea
Red,100,60,55,60,100,20,Rice,Urea
Red,105,60,55,60,100,20,Rice,Urea
Red,100,60,55,60,100,20,Rice,Urea
Red,115,60,55,60,100,20,Rice,Urea
Red,120,60,55,60,100,20,Rice,Urea
Black,40,20,20,60,40,25,Jowar,10:26:26 NPK
Black,45,20,20,60,40,25,Jowar,10:26:26 NPK
Black,50,20,20,60,40,25,Jowar,10:26:26 NPK
Black,55,20,20,60,40,25,Jowar,10:26:26 NPK
Black,60,20,20,60,40,25,Jowar,10:26:26 NPK
Black,40,25,25,60.5,50,30,Jowar,10:26:26 NPK
Black,45,25,25,60.5,50,30,Jowar,10:26:26 NPK
Black,50,25,25,60.5,50,30,Jowar,10:26:26 NPK
Black,55,25,25,60.5,50,30,Jowar,10:26:26 NPK
Black,60,25,25,60.5,50,30,Jowar,10:26:26 NPK
Black,40,30,30,70,60,35,Jowar,10:26:26 NPK
Black,45,30,30,70,60,35,Jowar,10:26:26 NPK
Black,50,30,30,70,60,35,Jowar,10:26:26 NPK
Black,55,30,30,70,60,35,Jowar,10:26:26 NPK
Black,60,30,30,70,60,35,Jowar,10:26:26 NPK
Black,40,35,35,70.5,40,25,Jowar,10:26:26 NPK
Black,45,35,35,70.5,40,25,Jowar,10:26:26 NPK
Black,50,35,35,70.5,40,25,Jowar,10:26:26 NPK
Black,55,35,35,70.5,40,25,Jowar,10:26:26 NPK
Black,60,35,35,70.5,40,25,Jowar,10:26:26 NPK
Black,40,40,40,60,50,30,Jowar,10:26:26 NPK
Black,45,40,40,60,50,30,Jowar,10:26:26 NPK
Black,50,40,40,60,50,30,Jowar,10:26:26 NPK
Black,55,40,40,60,50,30,Jowar,10:26:26 NPK
Black,60,40,40,60,50,30,Jowar,10:26:26 NPK
Black,40,20,25,60.5,60,35,Jowar,Urea
Black,45,20,25,60.5,60,35,Jowar,Urea
Black,50,20,25,60.5,60,35,Jowar,Urea
Black,55,20,25,60.5,60,35,Jowar,Urea
Black,60,20,25,60.5,60,35,Jowar,Urea
Black,40,25,30,70,40,25,Jowar,Urea
Black,45,25,30,70,40,25,Jowar,Urea
Black,50,25,30,70,40,25,Jowar,Urea
Black,55,25,30,70,40,25,Jowar,Urea
Black,60,25,30,70,40,25,Jowar,Urea
Black,40,30,35,70.5,50,30,Jowar,Urea
Black,45,30,35,70.5,50,30,Jowar,Urea
Black,50,30,35,70.5,50,30,Jowar,Urea
Black,55,30,35,70.5,50,30,Jowar,Urea
Black,60,30,35,70.5,50,30,Jowar,Urea
Black,40,35,40,60,60,35,Jowar,Urea
Black,45,35,40,60,60,35,Jowar,Urea
Black,50,35,40,60,60,35,Jowar,Urea
Black,55,35,40,60,60,35,Jowar,Urea
Black,60,35,40,60,60,35,Jowar,Urea
Black,40,40,20,60.5,40,25,Jowar,Urea
Black,45,40,20,60.5,40,25,Jowar,Urea
Black,50,40,20,60.5,40,25,Jowar,Urea
Black,55,40,20,60.5,40,25,Jowar,Urea
Black,60,40,20,60.5,40,25,Jowar,Urea
Black,40,20,30,70,50,30,Jowar,SSP
Black,45,20,30,70,50,30,Jowar,SSP
Black,50,20,30,70,50,30,Jowar,SSP
Black,55,20,30,70,50,30,Jowar,SSP
Black,60,20,30,70,50,30,Jowar,SSP
Black,40,25,35,70.5,60,35,Jowar,SSP
Black,45,25,35,70.5,60,35,Jowar,SSP
Black,50,25,35,70.5,60,35,Jowar,SSP
Black,55,25,35,70.5,60,35,Jowar,SSP
Black,60,25,35,70.5,60,35,Jowar,SSP
Black,40,30,40,60,40,25,Jowar,SSP
Black,45,30,40,60,40,25,Jowar,SSP
Black,50,30,40,60,40,25,Jowar,SSP
Black,55,30,40,60,40,25,Jowar,SSP
Black,60,30,40,60,40,25,Jowar,SSP
Black,40,35,20,60.5,50,30,Jowar,SSP
Black,45,35,20,60.5,50,30,Jowar,SSP
Black,50,35,20,60.5,50,30,Jowar,SSP
Black,55,35,20,60.5,50,30,Jowar,SSP
Black,60,35,20,60.5,50,30,Jowar,SSP
Black,40,40,25,70,60,35,Jowar,SSP
Black,45,40,25,70,60,35,Jowar,SSP
Black,50,40,25,70,60,35,Jowar,SSP
Black,55,40,25,70,60,35,Jowar,SSP
Black,60,40,25,70,60,35,Jowar,SSP
Black,40,20,35,70.5,40,25,Jowar,10:26:26 NPK
Black,45,20,35,70.5,40,25,Jowar,10:26:26 NPK
Black,50,20,35,70.5,40,25,Jowar,10:26:26 NPK
Black,55,20,35,70.5,40,25,Jowar,10:26:26 NPK
Black,60,20,35,70.5,40,25,Jowar,10:26:26 NPK
Black,40,25,40,60,50,30,Jowar,10:26:26 NPK
Black,45,25,40,60,50,30,Jowar,10:26:26 NPK
Black,50,25,40,60,50,30,Jowar,10:26:26 NPK
Black,55,25,40,60,50,30,Jowar,10:26:26 NPK
Black,60,25,40,60,50,30,Jowar,10:26:26 NPK
Black,40,30,20,60.5,60,35,Jowar,10:26:26 NPK
Black,45,30,20,60.5,60,35,Jowar,10:26:26 NPK
Black,50,30,20,60.5,60,35,Jowar,10:26:26 NPK
Black,55,30,20,60.5,60,35,Jowar,10:26:26 NPK
Black,60,30,20,60.5,60,35,Jowar,10:26:26 NPK
Black,40,35,25,70,40,25,Jowar,10:26:26 NPK
Black,45,35,25,70,40,25,Jowar,10:26:26 NPK
Black,50,35,25,70,40,25,Jowar,10:26:26 NPK
Black,55,35,25,70,40,25,Jowar,10:26:26 NPK
Black,60,35,25,70,40,25,Jowar,10:26:26 NPK
Black,40,40,30,70.5,50,30,Jowar,10:26:26 NPK
Black,45,40,30,70.5,50,30,Jowar,10:26:26 NPK
Black,50,40,30,70.5,50,30,Jowar,10:26:26 NPK
Black,55,40,30,70.5,50,30,Jowar,10:26:26 NPK
Black,60,40,30,70.5,50,30,Jowar,10:26:26 NPK
Black,40,20,40,60,60,35,Jowar,Urea
Black,45,20,40,60,60,35,Jowar,Urea
Black,50,20,40,60,60,35,Jowar,Urea
Black,55,20,40,60,60,35,Jowar,Urea
Black,60,20,40,60,60,35,Jowar,Urea
Black,40,25,20,60.5,40,25,Jowar,Urea
Black,45,25,20,60.5,40,25,Jowar,Urea
Black,50,25,20,60.5,40,25,Jowar,Urea
Black,55,25,20,60.5,40,25,Jowar,Urea
Black,60,25,20,60.5,40,25,Jowar,Urea
Black,40,30,25,70,50,30,Jowar,Urea
Black,45,30,25,70,50,30,Jowar,Urea
Black,50,30,25,70,50,30,Jowar,Urea
Black,55,30,25,70,50,30,Jowar,Urea
Black,60,30,25,70,50,30,Jowar,Urea
Black,40,35,30,70.5,60,35,Jowar,Urea
Black,45,35,30,70.5,60,35,Jowar,Urea
Black,50,35,30,70.5,60,35,Jowar,Urea
Black,55,35,30,70.5,60,35,Jowar,Urea
Black,60,35,30,70.5,60,35,Jowar,Urea
Black,40,40,35,60,40,25,Jowar,Urea
Black,45,40,35,60,40,25,Jowar,Urea
Black,50,40,35,60,40,25,Jowar,Urea
Black,55,40,35,60,40,25,Jowar,Urea
Black,60,40,35,60,40,25,Jowar,Urea
Black,120,60,120,60,90,20,Sugarcane,Urea
Black,125,60,120,60,90,20,Sugarcane,Urea
Black,13,60,120,60,90,20,Sugarcane,Urea
Black,135,60,120,60,90,20,Sugarcane,Urea
Black,14,60,120,60,90,20,Sugarcane,Urea
Black,145,60,120,60,90,20,Sugarcane,Urea
Black,15,60,120,60,90,20,Sugarcane,Urea
Black,120,65,125,60.5,100,25,Sugarcane,Urea
Black,125,65,125,60.5,100,25,Sugarcane,Urea
Black,13,65,125,60.5,100,25,Sugarcane,Urea
Black,135,65,125,60.5,100,25,Sugarcane,Urea
Black,14,65,125,60.5,100,25,Sugarcane,Urea
Black,145,65,125,60.5,100,25,Sugarcane,Urea
Black,15,65,125,60.5,100,25,Sugarcane,Urea
Black,120,70,13,70,90,30,Sugarcane,Urea
Black,125,70,13,70,90,30,Sugarcane,Urea
Black,13,70,13,70,90,30,Sugarcane,Urea
Black,135,70,13,70,90,30,Sugarcane,Urea
Black,14,70,13,70,90,30,Sugarcane,Urea
Black,145,70,13,70,90,30,Sugarcane,Urea
Black,15,70,13,70,90,30,Sugarcane,Urea
Black,120,75,135,60,100,35,Sugarcane,Urea
Black,125,75,135,60,100,35,Sugarcane,Urea
Black,13,75,135,60,100,35,Sugarcane,Urea
Black,135,75,135,60,100,35,Sugarcane,Urea
Black,14,75,135,60,100,35,Sugarcane,Urea
Black,145,75,135,60,100,35,Sugarcane,Urea
Black,15,75,135,60,100,35,Sugarcane,Urea
Black,120,80,14,60.5,90,20,Sugarcane,Urea
Black,125,80,14,60.5,90,20,Sugarcane,Urea
Black,13,80,14,60.5,90,20,Sugarcane,Urea
Black,135,80,14,60.5,90,20,Sugarcane,Urea
Black,14,80,14,60.5,90,20,Sugarcane,Urea
Black,145,80,14,60.5,90,20,Sugarcane,Urea
Black,15,80,14,60.5,90,20,Sugarcane,Urea
Black,120,805,145,70,100,25,Sugarcane,Urea
Black,125,805,145,70,100,25,Sugarcane,Urea
Black,13,805,145,70,100,25,Sugarcane,Urea
Black,135,805,145,70,100,25,Sugarcane,Urea
Black,14,805,145,70,100,25,Sugarcane,Urea
Black,145,805,145,70,100,25,Sugarcane,Urea
Black,15,805,145,70,100,25,Sugarcane,Urea
Black,120,90,15,60,90,30,Sugarcane,Urea
Black,125,90,15,60,90,30,Sugarcane,Urea
Black,13,90,15,60,90,30,Sugarcane,Urea
Black,135,90,15,60,90,30,Sugarcane,Urea
Black,14,90,15,60,90,30,Sugarcane,Urea
Black,145,90,15,60,90,30,Sugarcane,Urea
Black,15,90,15,60,90,30,Sugarcane,Urea
Black,120,60,125,60.5,100,35,Sugarcane,DAP
Black,125,60,125,60.5,100,35,Sugarcane,DAP
Black,13,60,125,60.5,100,35,Sugarcane,DAP
Black,135,60,125,60.5,100,35,Sugarcane,DAP
Black,14,60,125,60.5,100,35,Sugarcane,DAP
Black,145,60,125,60.5,100,35,Sugarcane,DAP
Black,15,60,125,60.5,100,35,Sugarcane,DAP
Black,120,65,13,70,90,20,Sugarcane,DAP
Black,125,65,13,70,90,20,Sugarcane,DAP
Black,13,65,13,70,90,20,Sugarcane,DAP
Black,135,65,13,70,90,20,Sugarcane,DAP
Black,14,65,13,70,90,20,Sugarcane,DAP
Black,145,65,13,70,90,20,Sugarcane,DAP
Black,15,65,13,70,90,20,Sugarcane,DAP
Black,120,70,135,60,100,25,Sugarcane,DAP
Black,125,70,135,60,100,25,Sugarcane,DAP
Black,13,70,135,60,100,25,Sugarcane,DAP
Black,135,70,135,60,100,25,Sugarcane,DAP
Black,14,70,135,60,100,25,Sugarcane,DAP
Black,145,70,135,60,100,25,Sugarcane,DAP
Black,15,70,135,60,100,25,Sugarcane,DAP
Black,120,75,14,60.5,90,30,Sugarcane,DAP
Black,125,75,14,60.5,90,30,Sugarcane,DAP
Black,13,75,14,60.5,90,30,Sugarcane,DAP
Black,135,75,14,60.5,90,30,Sugarcane,DAP
Black,14,75,14,60.5,90,30,Sugarcane,DAP
Black,145,75,14,60.5,90,30,Sugarcane,DAP
Black,15,75,14,60.5,90,30,Sugarcane,DAP
Black,120,80,145,70,100,35,Sugarcane,DAP
Black,125,80,145,70,100,35,Sugarcane,DAP
Black,13,80,145,70,100,35,Sugarcane,DAP
Black,135,80,145,70,100,35,Sugarcane,DAP
Black,14,80,145,70,100,35,Sugarcane,DAP
Black,145,80,145,70,100,35,Sugarcane,DAP
Black,15,80,145,70,100,35,Sugarcane,DAP
Black,120,805,15,60,90,20,Sugarcane,DAP
Black,125,805,15,60,90,20,Sugarcane,DAP
Black,13,805,15,60,90,20,Sugarcane,DAP
Black,135,805,15,60,90,20,Sugarcane,DAP
Black,14,805,15,60,90,20,Sugarcane,DAP
Black,145,805,15,60,90,20,Sugarcane,DAP
Black,15,805,15,60,90,20,Sugarcane,DAP
Black,120,90,120,60.5,100,25,Sugarcane,DAP
Black,125,90,120,60.5,100,25,Sugarcane,DAP
Black,13,90,120,60.5,100,25,Sugarcane,DAP
Black,135,90,120,60.5,100,25,Sugarcane,DAP
Black,14,90,120,60.5,100,25,Sugarcane,DAP
Black,145,90,120,60.5,100,25,Sugarcane,DAP
Black,15,90,120,60.5,100,25,Sugarcane,DAP
Black,120,60,13,70,90,30,Sugarcane,MOP
Black,125,60,13,70,90,30,Sugarcane,MOP
Black,13,60,13,70,90,30,Sugarcane,MOP
Black,135,60,13,70,90,30,Sugarcane,MOP
Black,14,60,13,70,90,30,Sugarcane,MOP
Black,145,60,13,70,90,30,Sugarcane,MOP
Black,15,60,13,70,90,30,Sugarcane,MOP
Black,120,65,135,60,100,35,Sugarcane,MOP
Black,125,65,135,60,100,35,Sugarcane,MOP
Black,13,65,135,60,100,35,Sugarcane,MOP
Black,135,65,135,60,100,35,Sugarcane,MOP
Black,14,65,135,60,100,35,Sugarcane,MOP
Black,145,65,135,60,100,35,Sugarcane,MOP
Black,15,65,135,60,100,35,Sugarcane,MOP
Black,120,70,14,60.5,90,20,Sugarcane,MOP
Black,125,70,14,60.5,90,20,Sugarcane,MOP
Black,13,70,14,60.5,90,20,Sugarcane,MOP
Black,135,70,14,60.5,90,20,Sugarcane,MOP
Black,14,70,14,60.5,90,20,Sugarcane,MOP
Black,145,70,14,60.5,90,20,Sugarcane,MOP
Black,15,70,14,60.5,90,20,Sugarcane,MOP
Black,120,75,145,70,100,25,Sugarcane,MOP
Black,125,75,145,70,100,25,Sugarcane,MOP
Black,13,75,145,70,100,25,Sugarcane,MOP
Black,135,75,145,70,100,25,Sugarcane,MOP
Black,14,75,145,70,100,25,Sugarcane,MOP
Black,145,75,145,70,100,25,Sugarcane,MOP
Black,15,75,145,70,100,25,Sugarcane,MOP
Black,120,80,15,60,90,30,Sugarcane,MOP
Black,125,80,15,60,90,30,Sugarcane,MOP
Black,13,80,15,60,90,30,Sugarcane,MOP
Black,135,80,15,60,90,30,Sugarcane,MOP
Black,14,80,15,60,90,30,Sugarcane,MOP
Black,145,80,15,60,90,30,Sugarcane,MOP
Black,15,80,15,60,90,30,Sugarcane,MOP
Black,120,805,120,60.5,100,35,Sugarcane,MOP
Black,125,805,120,60.5,100,35,Sugarcane,MOP
Black,13,805,120,60.5,100,35,Sugarcane,MOP
Black,135,805,120,60.5,100,35,Sugarcane,MOP
Black,14,805,120,60.5,100,35,Sugarcane,MOP
Black,145,805,120,60.5,100,35,Sugarcane,MOP
Black,15,805,120,60.5,100,35,Sugarcane,MOP
Black,120,90,125,70,90,20,Sugarcane,MOP
Black,125,90,125,70,90,20,Sugarcane,MOP
Black,13,90,125,70,90,20,Sugarcane,MOP
Black,135,90,125,70,90,20,Sugarcane,MOP
Black,14,90,125,70,90,20,Sugarcane,MOP
Black,145,90,125,70,90,20,Sugarcane,MOP
Black,15,90,125,70,90,20,Sugarcane,MOP
Black,120,60,135,60,100,25,Sugarcane,Urea
Black,125,60,135,60,100,25,Sugarcane,Urea
Black,13,60,135,60,100,25,Sugarcane,Urea
Black,135,60,135,60,100,25,Sugarcane,Urea
Black,14,60,135,60,100,25,Sugarcane,Urea
Black,145,60,135,60,100,25,Sugarcane,Urea
Black,15,60,135,60,100,25,Sugarcane,Urea
Black,120,65,14,60.5,90,30,Sugarcane,Urea
Black,125,65,14,60.5,90,30,Sugarcane,Urea
Black,13,65,14,60.5,90,30,Sugarcane,Urea
Black,135,65,14,60.5,90,30,Sugarcane,Urea
Black,14,65,14,60.5,90,30,Sugarcane,Urea
Black,145,65,14,60.5,90,30,Sugarcane,Urea
Black,15,65,14,60.5,90,30,Sugarcane,Urea
Black,120,70,145,70,100,35,Sugarcane,Urea
Black,125,70,145,70,100,35,Sugarcane,Urea
Black,13,70,145,70,100,35,Sugarcane,Urea
Black,135,70,145,70,100,35,Sugarcane,Urea
Black,14,70,145,70,100,35,Sugarcane,Urea
Black,145,70,145,70,100,35,Sugarcane,Urea
Black,15,70,145,70,100,35,Sugarcane,Urea
Black,120,75,15,60,90,20,Sugarcane,Urea
Black,125,75,15,60,90,20,Sugarcane,Urea
Black,13,75,15,60,90,20,Sugarcane,Urea
Black,135,75,15,60,90,20,Sugarcane,Urea
Black,14,75,15,60,90,20,Sugarcane,Urea
Black,145,75,15,60,90,20,Sugarcane,Urea
Black,15,75,15,60,90,20,Sugarcane,Urea
Black,120,80,120,60.5,100,25,Sugarcane,Urea
Black,125,80,120,60.5,100,25,Sugarcane,Urea
Black,13,80,120,60.5,100,25,Sugarcane,Urea
Black,135,80,120,60.5,100,25,Sugarcane,Urea
Black,14,80,120,60.5,100,25,Sugarcane,Urea
Black,145,80,120,60.5,100,25,Sugarcane,Urea
Black,15,80,120,60.5,100,25,Sugarcane,Urea
Black,120,805,125,70,90,30,Sugarcane,Urea
Black,125,805,125,70,90,30,Sugarcane,Urea
Black,13,805,125,70,90,30,Sugarcane,Urea
Black,135,805,125,70,90,30,Sugarcane,Urea
Black,14,805,125,70,90,30,Sugarcane,Urea
Black,145,805,125,70,90,30,Sugarcane,Urea
Black,15,805,125,70,90,30,Sugarcane,Urea
Black,120,90,13,60,100,35,Sugarcane,Urea
Black,125,90,13,60,100,35,Sugarcane,Urea
Black,13,90,13,60,100,35,Sugarcane,Urea
Black,135,90,13,60,100,35,Sugarcane,Urea
Black,14,90,13,60,100,35,Sugarcane,Urea
Black,145,90,13,60,100,35,Sugarcane,Urea
Black,15,90,13,60,100,35,Sugarcane,Urea
Black,120,60,14,60.5,90,20,Sugarcane,DAP
Black,125,60,14,60.5,90,20,Sugarcane,DAP
Black,13,60,14,60.5,90,20,Sugarcane,DAP
Black,135,60,14,60.5,90,20,Sugarcane,DAP
Black,14,60,14,60.5,90,20,Sugarcane,DAP
Black,145,60,14,60.5,90,20,Sugarcane,DAP
Black,15,60,14,60.5,90,20,Sugarcane,DAP
Black,120,65,145,70,100,25,Sugarcane,DAP
Black,125,65,145,70,100,25,Sugarcane,DAP
Black,13,65,145,70,100,25,Sugarcane,DAP
Black,135,65,145,70,100,25,Sugarcane,DAP
Black,14,65,145,70,100,25,Sugarcane,DAP
Black,145,65,145,70,100,25,Sugarcane,DAP
Black,15,65,145,70,100,25,Sugarcane,DAP
Black,120,70,15,60,90,30,Sugarcane,DAP
Black,125,70,15,60,90,30,Sugarcane,DAP
Black,13,70,15,60,90,30,Sugarcane,DAP
Black,135,70,15,60,90,30,Sugarcane,DAP
Black,14,70,15,60,90,30,Sugarcane,DAP
Black,145,70,15,60,90,30,Sugarcane,DAP
Black,15,70,15,60,90,30,Sugarcane,DAP
Black,120,75,120,60.5,100,35,Sugarcane,DAP
Black,125,75,120,60.5,100,35,Sugarcane,DAP
Black,13,75,120,60.5,100,35,Sugarcane,DAP
Black,135,75,120,60.5,100,35,Sugarcane,DAP
Black,14,75,120,60.5,100,35,Sugarcane,DAP
Black,145,75,120,60.5,100,35,Sugarcane,DAP
Black,15,75,120,60.5,100,35,Sugarcane,DAP
Black,120,80,125,70,90,20,Sugarcane,DAP
Black,125,80,125,70,90,20,Sugarcane,DAP
Black,13,80,125,70,90,20,Sugarcane,DAP
Black,135,80,125,70,90,20,Sugarcane,DAP
Black,14,80,125,70,90,20,Sugarcane,DAP
Black,145,80,125,70,90,20,Sugarcane,DAP
Black,15,80,125,70,90,20,Sugarcane,DAP
Black,120,805,13,60,100,25,Sugarcane,DAP
Black,125,805,13,60,100,25,Sugarcane,DAP
Black,13,805,13,60,100,25,Sugarcane,DAP
Black,135,805,13,60,100,25,Sugarcane,DAP
Black,14,805,13,60,100,25,Sugarcane,DAP
Black,145,805,13,60,100,25,Sugarcane,DAP
Black,15,805,13,60,100,25,Sugarcane,DAP
Black,120,90,135,60.5,90,30,Sugarcane,DAP
Black,125,90,135,60.5,90,30,Sugarcane,DAP
Black,13,90,135,60.5,90,30,Sugarcane,DAP
Black,135,90,135,60.5,90,30,Sugarcane,DAP
Black,14,90,135,60.5,90,30,Sugarcane,DAP
Black,145,90,135,60.5,90,30,Sugarcane,DAP
Black,15,90,135,60.5,90,30,Sugarcane,DAP
Black,120,60,145,70,100,35,Sugarcane,MOP
Black,125,60,145,70,100,35,Sugarcane,MOP
Black,13,60,145,70,100,35,Sugarcane,MOP
Black,135,60,145,70,100,35,Sugarcane,MOP
